kepid,teff,radius,ra,dec,kmag,koi_time0bk,koi_impact,koi_period,koi_duration,koi_disposition
11073727,5039,1.914,286.01392,48.678268,12.501,0,0,0,0,NEGATIVE
11073754,5780,1.0,286.02621,48.638432,11.962,0,0,0,0,NEGATIVE
11073818,5566,0.81,286.06711,48.650532,12.064,0,0,0,0,NEGATIVE
11073830,4530,0.606,286.07434,48.63839,12.863,0,0,0,0,NEGATIVE
11073839,5878,0.894,286.07733,48.633339,13.505,0,0,0,0,NEGATIVE
11073849,6115,1.15,286.08365,48.676392,13.17,0,0,0,0,NEGATIVE
11073900,4830,0.678,286.11148,48.666088,13.501,0,0,0,0,NEGATIVE
11073906,5188,0.717,286.11383,48.690182,13.542,0,0,0,0,NEGATIVE
11073910,5639,0.828,286.11569,48.615311,9.982,0,0,0,0,NEGATIVE
11073928,6249,1.4,286.12589,48.677071,13.002,0,0,0,0,NEGATIVE
11073945,6388,1.096,286.13507,48.604809,13.226,0,0,0,0,NEGATIVE
11073958,6260,1.041,286.14243,48.640251,12.749,0,0,0,0,NEGATIVE
11073964,4090,0.738,286.14511,48.679909,13.55,0,0,0,0,NEGATIVE
11073977,5756,0.976,286.1528,48.69091,13.387,0,0,0,0,NEGATIVE
11074010,5643,0.829,286.16702,48.61866,13.96,0,0,0,0,NEGATIVE
11074022,6243,1.124,286.17261,48.60207,14.041,0,0,0,0,NEGATIVE
11074048,4664,0.637,286.18829,48.670361,13.105,0,0,0,0,NEGATIVE
11074051,5780,1.0,286.18961,48.638802,10.413,0,0,0,0,NEGATIVE
11074063,5776,0.935,286.19708,48.654671,12.444,0,0,0,0,NEGATIVE
11074080,4962,10.846,286.21448,48.643002,10.875,0,0,0,0,NEGATIVE
11074087,5423,0.831,286.21686,48.662708,11.803,0,0,0,0,NEGATIVE
11074098,5748,0.863,286.22394,48.66338,11.215,0,0,0,0,NEGATIVE
11074106,4955,11.625,286.23315,48.61005,10.892,0,0,0,0,NEGATIVE
11074125,5718,0.848,286.24222,48.6427,13.569,0,0,0,0,NEGATIVE
11074131,5821,1.097,286.24701,48.697041,10.564,0,0,0,0,NEGATIVE
11074134,5478,0.787,286.24857,48.643478,13.756,0,0,0,0,NEGATIVE
11074135,4683,0.641,286.24881,48.69978,11.79,0,0,0,0,NEGATIVE
11074140,6620,1.202,286.25189,48.609241,11.724,0,0,0,0,NEGATIVE
11074145,5644,1.086,286.25381,48.68779,13.363,0,0,0,0,NEGATIVE
11074160,4671,0.638,286.25958,48.650261,13.032,0,0,0,0,NEGATIVE
11074168,6219,1.084,286.26434,48.696091,13.243,0,0,0,0,NEGATIVE
11074197,5780,1.0,286.28641,48.686951,11.696,0,0,0,0,NEGATIVE
11074251,5825,0.921,286.32657,48.65226,11.436,0,0,0,0,NEGATIVE
11074253,5408,1.67,286.32901,48.62394,10.702,0,0,0,0,NEGATIVE
11074255,6334,1.088,286.32944,48.6031,14.068,0,0,0,0,NEGATIVE
11074275,4734,0.654,286.34494,48.607529,12.741,0,0,0,0,NEGATIVE
11074319,5818,0.877,286.37408,48.663219,12.835,0,0,0,0,NEGATIVE
11074368,5876,1.282,286.40533,48.645729,11.475,0,0,0,0,NEGATIVE
11074374,5953,0.983,286.40955,48.632881,13.034,0,0,0,0,NEGATIVE
11074378,5473,0.952,286.41144,48.646912,12.852,0,0,0,0,NEGATIVE
11074380,5152,5.011,286.41382,48.658829,9.371,0,0,0,0,NEGATIVE
11074452,5677,1.072,286.46765,48.638828,12.073,0,0,0,0,NEGATIVE
10966321,5084,0.755,286.86475,48.440472,13.229,0,0,0,0,NEGATIVE
10966326,5780,1.0,286.86948,48.448727,11.071,0,0,0,0,NEGATIVE
10966360,6236,1.027,286.88992,48.444279,13.643,0,0,0,0,NEGATIVE
10966373,6186,1.007,286.8959,48.4189,12.936,0,0,0,0,NEGATIVE
10966394,4101,0.53,286.9111,48.403931,12.3,0,0,0,0,NEGATIVE
10966446,6240,1.361,286.93878,48.439651,11.621,0,0,0,0,NEGATIVE
10966449,6106,1.142,286.94205,48.470692,14.096,0,0,0,0,NEGATIVE
10966458,4936,30.161,286.94553,48.41,7.956,0,0,0,0,NEGATIVE
10966480,5947,1.364,286.96228,48.43428,10.798,0,0,0,0,NEGATIVE
10966511,5805,0.98,286.9819,48.444,13.893,0,0,0,0,NEGATIVE
10966556,5683,0.922,287.00809,48.411678,13.446,0,0,0,0,NEGATIVE
10966593,5780,1.0,287.03308,48.471088,9.31,0,0,0,0,NEGATIVE
10966623,17018,1.257,287.05353,48.493141,15.021,0,0,0,0,NEGATIVE
10966634,5101,8.498,287.06073,48.47155,10.752,0,0,0,0,NEGATIVE
10966665,5496,0.826,287.07349,48.417229,14.071,0,0,0,0,NEGATIVE
10966668,5507,0.796,287.0762,48.418442,13.014,0,0,0,0,NEGATIVE
10966670,5789,0.867,287.07639,48.454472,13.878,0,0,0,0,NEGATIVE
10966675,4283,0.559,287.08075,48.49968,13.026,0,0,0,0,NEGATIVE
10966754,5368,0.862,287.11652,48.445839,13.699,0,0,0,0,NEGATIVE
10966772,4188,0.543,287.12927,48.409199,13.038,0,0,0,0,NEGATIVE
10966777,6077,0.966,287.13214,48.456951,13.018,0,0,0,0,NEGATIVE
10966835,6030,0.946,287.16736,48.440281,11.459,0,0,0,0,NEGATIVE
10966847,5631,0.905,287.17282,48.489712,12.159,0,0,0,0,NEGATIVE
10966881,5337,0.868,287.19455,48.46291,13.464,0,0,0,0,NEGATIVE
10966882,5573,0.811,287.19485,48.446468,12.851,0,0,0,0,NEGATIVE
10966899,5780,1.0,287.20435,48.456192,12.467,0,0,0,0,NEGATIVE
10966930,6007,0.938,287.2236,48.45348,12.992,0,0,0,0,NEGATIVE
10966939,5624,0.938,287.23318,48.449051,13.724,0,0,0,0,NEGATIVE
10966950,4997,16.83,287.2399,48.484982,10.269,0,0,0,0,NEGATIVE
10966961,5846,1.019,287.2471,48.41703,11.7,0,0,0,0,NEGATIVE
10966982,6063,1.063,287.26587,48.458939,12.86,0,0,0,0,NEGATIVE
10966986,5061,0.716,287.26926,48.41803,13.851,0,0,0,0,NEGATIVE
10966988,5910,0.907,287.27008,48.435349,14.28,0,0,0,0,NEGATIVE
10966994,6120,1.17,287.27512,48.469028,11.444,0,0,0,0,NEGATIVE
10966997,6097,1.099,287.2774,48.480412,12.174,0,0,0,0,NEGATIVE
10966999,4572,0.615,287.27759,48.445881,12.88,0,0,0,0,NEGATIVE
10967002,5126,0.726,287.27917,48.453289,13.826,0,0,0,0,NEGATIVE
10967004,5700,0.846,287.27982,48.426682,13.878,0,0,0,0,NEGATIVE
10967025,5164,10.561,287.28918,48.491261,11.622,0,0,0,0,NEGATIVE
10967057,5430,0.912,287.30991,48.494659,10.423,0,0,0,0,NEGATIVE
10967103,4771,6.073,287.33884,48.440159,10.935,0,0,0,0,NEGATIVE
10967119,5780,1.0,287.34689,48.460861,9.84,0,0,0,0,NEGATIVE
10967124,5747,0.674,287.34787,48.46487,13.66,0,0,0,0,NEGATIVE
10967125,5924,1.374,287.34821,48.455891,10.688,0,0,0,0,NEGATIVE
10967132,5077,0.73,287.35489,48.475262,13.487,0,0,0,0,NEGATIVE
10967133,6248,1.085,287.35498,48.481689,11.301,0,0,0,0,NEGATIVE
10967145,5264,0.735,287.36099,48.45607,13.992,0,0,0,0,NEGATIVE
10967168,6883,1.805,287.37283,48.465542,10.307,0,0,0,0,NEGATIVE
10969346,5726,0.59,288.64352,48.41843,13.805,0,0,0,0,NEGATIVE
10969400,5281,3.135,288.66446,48.412479,11.296,0,0,0,0,NEGATIVE
10990711,6269,1.018,298.03116,48.474239,13.731,0,0,0,0,NEGATIVE
10990723,5948,0.987,298.03842,48.448078,11.895,0,0,0,0,NEGATIVE
10990728,4428,0.585,298.04111,48.459438,12.82,0,0,0,0,NEGATIVE
10990762,5949,0.918,298.05292,48.414661,13.169,0,0,0,0,NEGATIVE
10990772,6612,1.198,298.05698,48.41663,12.373,0,0,0,0,NEGATIVE
10990795,6170,1.002,298.06815,48.47702,13.124,0,0,0,0,NEGATIVE
10990806,6130,1.346,298.07233,48.403561,10.653,0,0,0,0,NEGATIVE
10990836,5481,0.956,298.08649,48.415852,11.931,0,0,0,0,NEGATIVE
10990860,6202,1.012,298.09763,48.485828,12.416,0,0,0,0,NEGATIVE
10990861,4050,28.775,298.09772,48.467781,7.11,0,0,0,0,NEGATIVE
10990865,6196,1.013,298.09866,48.420658,13.85,0,0,0,0,NEGATIVE
10990879,6770,1.798,298.10385,48.434158,12.417,0,0,0,0,NEGATIVE
10990885,5607,1.767,298.10556,48.492142,10.883,0,0,0,0,NEGATIVE
10990889,3661,0.895,298.10611,48.420261,11.64,0,0,0,0,NEGATIVE
10990942,5582,0.814,298.1217,48.410671,13.057,0,0,0,0,NEGATIVE
10990961,8117,1.75,298.1282,48.433411,12.528,0,0,0,0,NEGATIVE
10990965,5795,1.494,298.1301,48.447491,10.883,0,0,0,0,NEGATIVE
10990966,6272,1.046,298.13031,48.494179,14.044,0,0,0,0,NEGATIVE
10990980,6280,0.774,298.13528,48.486858,14.143,0,0,0,0,NEGATIVE
10990992,6264,1.042,298.13794,48.46048,13.85,0,0,0,0,NEGATIVE
10991015,6070,0.96,298.1485,48.442669,13.78,0,0,0,0,NEGATIVE
10991019,6311,1.061,298.14908,48.46365,13.776,0,0,0,0,NEGATIVE
10991024,5501,0.795,298.15045,48.422691,13.866,0,0,0,0,NEGATIVE
10991068,5851,0.991,298.1655,48.45369,12.599,0,0,0,0,NEGATIVE
10991084,6193,1.014,298.17053,48.401329,12.594,0,0,0,0,NEGATIVE
10991088,6097,0.889,298.17252,48.400539,13.971,0,0,0,0,NEGATIVE
10991096,5393,0.766,298.17493,48.429661,13.649,0,0,0,0,NEGATIVE
10991114,5521,0.798,298.18341,48.44381,12.461,0,0,0,0,NEGATIVE
10991127,5792,0.869,298.18951,48.498428,14.2,0,0,0,0,NEGATIVE
10991138,6310,1.089,298.1969,48.47287,14.065,0,0,0,0,NEGATIVE
10991184,5850,0.89,298.21619,48.417271,13.682,0,0,0,0,NEGATIVE
10991186,6816,1.277,298.21649,48.468552,11.531,0,0,0,0,NEGATIVE
10991216,5938,0.913,298.22839,48.438412,13.905,0,0,0,0,NEGATIVE
10991232,5689,0.87,298.23392,48.430672,12.856,0,0,0,0,NEGATIVE
10991237,5443,1.039,298.23502,48.496078,12.844,0,0,0,0,NEGATIVE
10991239,5780,1.0,298.23517,48.49789,8.574,0,0,0,0,NEGATIVE
10991248,5277,1.756,298.23767,48.420231,9.799,0,0,0,0,NEGATIVE
10991271,5215,6.354,298.24841,48.491631,9.362,0,0,0,0,NEGATIVE
10991314,5855,0.887,298.26553,48.432579,12.683,0,0,0,0,NEGATIVE
10991321,5733,0.987,298.26794,48.49543,11.033,0,0,0,0,NEGATIVE
10991332,6142,0.989,298.27411,48.475449,13.797,0,0,0,0,NEGATIVE
10991350,6398,1.098,298.27777,48.499371,14.294,0,0,0,0,NEGATIVE
10991354,5251,2.151,298.28113,48.401039,11.485,0,0,0,0,NEGATIVE
10991360,6539,1.497,298.28345,48.412022,12.128,0,0,0,0,NEGATIVE
10991377,4903,8.44,298.28958,48.407181,9.643,0,0,0,0,NEGATIVE
10991389,5945,0.972,298.29181,48.465691,13.298,0,0,0,0,NEGATIVE
10991390,6427,1.201,298.29218,48.49041,13.004,0,0,0,0,NEGATIVE
11031473,5613,0.821,292.74084,48.55529,12.535,0,0,0,0,NEGATIVE
11031495,5937,1.094,292.7504,48.534039,13.557,0,0,0,0,NEGATIVE
11031512,7635,3.941,292.75693,48.530811,11.01,0,0,0,0,NEGATIVE
11031515,4054,0.523,292.75781,48.524681,10.81,0,0,0,0,NEGATIVE
11031580,6012,1.154,292.78207,48.549858,12.445,0,0,0,0,NEGATIVE
11031594,6128,1.128,292.78976,48.524529,13.508,0,0,0,0,NEGATIVE
11031622,5668,0.896,292.80133,48.525002,13.678,0,0,0,0,NEGATIVE
11031642,5326,0.862,292.81015,48.527431,12.81,0,0,0,0,NEGATIVE
11031693,5526,0.878,292.83066,48.551762,13.132,0,0,0,0,NEGATIVE
11031702,4346,0.57,292.83524,48.536999,13.191,0,0,0,0,NEGATIVE
11031710,6133,1.094,292.83939,48.555401,13.756,0,0,0,0,NEGATIVE
11031716,5780,1.0,292.84473,48.529095,11.443,0,0,0,0,NEGATIVE
11031719,6567,1.425,292.84677,48.585209,14.562,0,0,0,0,NEGATIVE
11031728,7756,2.029,292.85037,48.531422,11.257,0,0,0,0,NEGATIVE
11031743,5780,1.0,292.85712,48.530716,11.478,0,0,0,0,NEGATIVE
11031746,3897,0.503,292.85834,48.51886,12.323,0,0,0,0,NEGATIVE
11031749,5780,1.0,292.86026,48.500961,11.746,0,0,0,0,NEGATIVE
11031771,5887,0.897,292.87064,48.50111,13.545,0,0,0,0,NEGATIVE
11031798,5027,8.202,292.88205,48.55447,11.409,0,0,0,0,NEGATIVE
11031801,5127,8.213,292.88364,48.596951,11.567,0,0,0,0,NEGATIVE
11031824,6365,1.342,292.89398,48.573109,12.724,0,0,0,0,NEGATIVE
11031828,5803,0.884,292.89539,48.525089,13.926,0,0,0,0,NEGATIVE
11031840,6117,1.031,292.90741,48.567451,13.354,0,0,0,0,NEGATIVE
11031856,5282,10.218,292.9198,48.547489,10.367,0,0,0,0,NEGATIVE
11031891,5163,2.798,292.93839,48.57674,11.866,0,0,0,0,NEGATIVE
11031912,5237,0.816,292.94995,48.529011,12.518,0,0,0,0,NEGATIVE
11031937,4247,18.92,292.96014,48.53693,5.656,0,0,0,0,NEGATIVE
11031985,5107,5.91,292.97955,48.531219,11.536,0,0,0,0,NEGATIVE
11031993,5780,1.0,292.9834,48.592815,7.46,0,0,0,0,NEGATIVE
11032005,6183,1.187,292.99081,48.550228,12.209,0,0,0,0,NEGATIVE
11032019,4262,0.555,292.99683,48.574619,12.027,0,0,0,0,NEGATIVE
11032025,5335,0.85,292.99756,48.555592,13.82,0,0,0,0,NEGATIVE
11032140,6222,1.027,293.04776,48.598801,14.215,0,0,0,0,NEGATIVE
11032171,6207,1.339,293.06055,48.534351,11.209,0,0,0,0,NEGATIVE
11032215,5349,0.858,293.07883,48.52565,14.115,0,0,0,0,NEGATIVE
11032239,5360,0.772,293.08948,48.566559,13.408,0,0,0,0,NEGATIVE
11032240,6131,0.987,293.08951,48.520142,13.316,0,0,0,0,NEGATIVE
11032263,6151,1.056,293.09988,48.505989,13.916,0,0,0,0,NEGATIVE
11032264,6226,1.116,293.10129,48.589611,11.543,0,0,0,0,NEGATIVE
11032274,7168,1.531,293.10507,48.56147,12.541,0,0,0,0,NEGATIVE
11032283,6231,1.306,293.10944,48.572102,12.298,0,0,0,0,NEGATIVE
11032284,5390,0.767,293.10956,48.514019,14.038,0,0,0,0,NEGATIVE
11032289,4931,0.707,293.1113,48.551811,12.997,0,0,0,0,NEGATIVE
11032305,5711,0.882,293.11755,48.543701,13.694,0,0,0,0,NEGATIVE
11032318,6078,1.028,293.12335,48.523811,13.87,0,0,0,0,NEGATIVE
11032346,5480,0.948,293.13495,48.557949,10.984,0,0,0,0,NEGATIVE
11032364,6563,1.401,293.14551,48.559078,12.35,0,0,0,0,NEGATIVE
11032402,5780,1.0,293.1582,48.525848,8.559,0,0,0,0,NEGATIVE
11032451,5780,1.0,293.1781,48.543087,10.927,0,0,0,0,NEGATIVE
11074473,6089,0.967,286.47803,48.651958,12.158,0,0,0,0,NEGATIVE
11074514,6077,1.021,286.50421,48.683498,13.183,0,0,0,0,NEGATIVE
11074521,4875,0.691,286.508,48.691021,13.341,0,0,0,0,NEGATIVE
11074531,5592,0.816,286.51544,48.636311,13.973,0,0,0,0,NEGATIVE
11074543,4971,7.454,286.52692,48.606941,9.453,0,0,0,0,NEGATIVE
11074544,6111,1.015,286.52811,48.63343,13.389,0,0,0,0,NEGATIVE
11074612,5310,0.747,286.57275,48.682129,13.084,0,0,0,0,NEGATIVE
11074619,4453,0.59,286.5798,48.694859,12.013,0,0,0,0,NEGATIVE
11074630,6801,1.402,286.59103,48.614079,12.097,0,0,0,0,NEGATIVE
11074631,6175,1.128,286.59155,48.656559,13.063,0,0,0,0,NEGATIVE
11074641,5750,0.857,286.5979,48.639961,12.997,0,0,0,0,NEGATIVE
11074643,5072,0.691,286.59897,48.608379,13.271,0,0,0,0,NEGATIVE
11074679,6059,0.991,286.61624,48.668949,13.839,0,0,0,0,NEGATIVE
11074681,5912,0.91,286.61792,48.63525,12.214,0,0,0,0,NEGATIVE
11074687,5101,1.852,286.62323,48.674068,12.802,0,0,0,0,NEGATIVE
11074732,4494,0.578,286.65067,48.675159,13.287,0,0,0,0,NEGATIVE
11074746,3827,0.592,286.66229,48.601871,13.321,0,0,0,0,NEGATIVE
11074776,4513,0.71,286.68253,48.658089,14.249,0,0,0,0,NEGATIVE
11074801,5923,0.932,286.698,48.693378,13.695,0,0,0,0,NEGATIVE
11074804,5887,0.951,286.69843,48.647949,12.967,0,0,0,0,NEGATIVE
11074880,5324,3.155,286.74182,48.612591,11.608,0,0,0,0,NEGATIVE
11074886,5245,0.784,286.74774,48.60437,13.86,0,0,0,0,NEGATIVE
11075006,4121,0.53,286.83752,48.685249,12.432,0,0,0,0,NEGATIVE
11075008,5768,0.915,286.83771,48.613682,13.515,0,0,0,0,NEGATIVE
11075018,5787,0.958,286.8421,48.626091,14.206,0,0,0,0,NEGATIVE
11075038,5704,1.089,286.8602,48.660728,12.381,0,0,0,0,NEGATIVE
11075043,5788,0.867,286.86374,48.60741,13.986,0,0,0,0,NEGATIVE
11075054,5889,1.503,286.87451,48.648232,12.24,0,0,0,0,NEGATIVE
11075055,6521,1.16,286.87589,48.674309,11.912,0,0,0,0,NEGATIVE
11075089,5074,0.827,286.89993,48.691502,14.085,0,0,0,0,NEGATIVE
11075095,6383,1.093,286.90417,48.68708,13.65,0,0,0,0,NEGATIVE
11075097,5780,1.0,286.90536,48.69619,10.8,0,0,0,0,NEGATIVE
11075102,5613,0.98,286.90927,48.6008,12.281,0,0,0,0,NEGATIVE
11075115,5106,0.708,286.92184,48.675018,14.788,0,0,0,0,NEGATIVE
11075119,3810,0.556,286.9241,48.659222,13.252,0,0,0,0,NEGATIVE
11075124,7252,1.543,286.92767,48.650871,12.24,0,0,0,0,NEGATIVE
11075176,5735,0.854,286.95187,48.682652,13.981,0,0,0,0,NEGATIVE
11075209,5461,1.511,286.97122,48.67672,13.066,0,0,0,0,NEGATIVE
11075222,5498,0.951,286.98163,48.64703,12.539,0,0,0,0,NEGATIVE
11075279,5597,0.885,287.02228,48.681938,11.814,0,0,0,0,NEGATIVE
11075287,6036,0.947,287.0285,48.602009,11.825,0,0,0,0,NEGATIVE
11075383,5069,0.75,287.09637,48.678059,11.6,0,0,0,0,NEGATIVE
11075390,5531,0.825,287.10217,48.65107,14.111,0,0,0,0,NEGATIVE
11075397,6176,1.059,287.10876,48.688042,13.749,0,0,0,0,NEGATIVE
11075410,5058,0.746,287.11774,48.665192,11.324,0,0,0,0,NEGATIVE
11075420,11089,3.746,287.12378,48.607121,11.557,0,0,0,0,NEGATIVE
10969469,4760,0.66,288.70261,48.411179,11.593,0,0,0,0,NEGATIVE
10969472,5188,0.893,288.70294,48.413109,14.132,0,0,0,0,NEGATIVE
10969515,5419,0.858,288.72733,48.444962,12.527,0,0,0,0,NEGATIVE
10969563,4133,0.78,288.75439,48.46867,12.621,0,0,0,0,NEGATIVE
10969582,5893,0.936,288.76312,48.436771,11.981,0,0,0,0,NEGATIVE
10969595,6202,1.142,288.76917,48.467159,13.129,0,0,0,0,NEGATIVE
10969616,5015,10.254,288.77982,48.404469,9.398,0,0,0,0,NEGATIVE
10969625,5780,1.0,288.78497,48.481541,12.695,0,0,0,0,NEGATIVE
10969649,5455,3.526,288.79224,48.47118,11.566,0,0,0,0,NEGATIVE
10969669,6015,0.939,288.79819,48.404129,13.36,0,0,0,0,NEGATIVE
10969688,6750,1.456,288.80725,48.405682,12.489,0,0,0,0,NEGATIVE
10969691,5780,1.0,288.80835,48.408512,8.062,0,0,0,0,NEGATIVE
10969707,3957,0.589,288.81662,48.439522,13.001,0,0,0,0,NEGATIVE
10969738,5906,0.905,288.83432,48.43504,13.18,0,0,0,0,NEGATIVE
10969784,5780,1.0,288.85712,48.428337,10.767,0,0,0,0,NEGATIVE
10969787,6214,1.178,288.85858,48.42569,11.547,0,0,0,0,NEGATIVE
10969800,6577,1.183,288.86661,48.446781,13.007,0,0,0,0,NEGATIVE
10969816,5780,1.0,288.87247,48.49287,15.104,0,0,0,0,NEGATIVE
10969822,6178,1.014,288.87494,48.488461,11.252,0,0,0,0,NEGATIVE
10969826,6220,0.898,288.87589,48.404869,14.311,0,0,0,0,NEGATIVE
10969840,6218,1.019,288.88202,48.442181,12.814,0,0,0,0,NEGATIVE
10969846,5162,14.753,288.88562,48.496368,11.321,0,0,0,0,NEGATIVE
10969848,5526,0.99,288.88733,48.46756,12.709,0,0,0,0,NEGATIVE
10969853,5780,1.0,288.89145,48.48801,7.851,0,0,0,0,NEGATIVE
10969855,6977,1.593,288.89188,48.483971,12.608,0,0,0,0,NEGATIVE
10969870,5334,0.751,288.90134,48.43644,13.8,0,0,0,0,NEGATIVE
10969877,5409,0.841,288.90634,48.48653,14.041,0,0,0,0,NEGATIVE
10969914,4581,0.617,288.92612,48.426628,13.368,0,0,0,0,NEGATIVE
10969916,5254,0.812,288.9285,48.44416,12.267,0,0,0,0,NEGATIVE
10969935,5484,3.174,288.9379,48.41534,9.404,0,0,0,0,NEGATIVE
10969963,6053,1.217,288.95761,48.44183,11.881,0,0,0,0,NEGATIVE
10970009,5373,0.812,288.98254,48.42923,13.998,0,0,0,0,NEGATIVE
10971514,5035,1.058,289.71201,48.485199,13.436,0,0,0,0,NEGATIVE
10971532,5780,1.0,289.72144,48.497833,11.234,0,0,0,0,NEGATIVE
10971633,9238,2.795,289.77087,48.4646,11.098,0,0,0,0,NEGATIVE
10971642,6349,1.376,289.7753,48.43243,13.081,0,0,0,0,NEGATIVE
10971650,5482,0.909,289.78003,48.465431,13.424,0,0,0,0,NEGATIVE
10971672,5448,0.934,289.78815,48.420712,13.432,0,0,0,0,NEGATIVE
10971674,5821,1.13,289.79077,48.448139,12.182,0,0,0,0,NEGATIVE
10971709,6013,0.943,289.81,48.463039,12.78,0,0,0,0,NEGATIVE
10971717,5667,0.835,289.8132,48.447609,13.996,0,0,0,0,NEGATIVE
10971746,5109,2.79,289.82532,48.441559,11.442,0,0,0,0,NEGATIVE
10971769,6436,1.289,289.83298,48.482021,13.479,0,0,0,0,NEGATIVE
10971826,5263,0.828,289.85822,48.40472,12.658,0,0,0,0,NEGATIVE
10971845,5236,3.827,289.86636,48.43042,11.7,0,0,0,0,NEGATIVE
10971848,5734,0.909,289.86758,48.43462,12.126,0,0,0,0,NEGATIVE
10971860,6431,1.138,289.87234,48.46043,10.594,0,0,0,0,NEGATIVE
10971893,4919,11.802,289.88559,48.436829,9.753,0,0,0,0,NEGATIVE
10971897,5156,4.252,289.88638,48.479172,11.1,0,0,0,0,NEGATIVE
10971913,5662,1.062,289.897,48.477371,13.42,0,0,0,0,NEGATIVE
10991398,5019,8.9,298.2951,48.42543,7.508,0,0,0,0,NEGATIVE
10991405,6348,1.233,298.29782,48.442719,12.302,0,0,0,0,NEGATIVE
10991431,6012,1.015,298.30725,48.48246,13.099,0,0,0,0,NEGATIVE
10991449,5614,0.842,298.31348,48.488201,13.303,0,0,0,0,NEGATIVE
10991457,6143,0.99,298.31595,48.423191,13.123,0,0,0,0,NEGATIVE
10991489,5780,1.0,298.33121,48.490177,11.489,0,0,0,0,NEGATIVE
10991510,6418,1.213,298.34052,48.452782,13.029,0,0,0,0,NEGATIVE
10991512,6398,1.101,298.34085,48.462299,13.391,0,0,0,0,NEGATIVE
10991522,5645,0.878,298.34723,48.445808,13.378,0,0,0,0,NEGATIVE
10991537,6021,0.945,298.35074,48.46571,13.453,0,0,0,0,NEGATIVE
10991544,6633,1.208,298.35379,48.424702,13.427,0,0,0,0,NEGATIVE
10991547,5304,0.744,298.35486,48.442829,13.799,0,0,0,0,NEGATIVE
10991555,4236,0.55,298.35773,48.466331,11.86,0,0,0,0,NEGATIVE
10991562,6616,1.309,298.36023,48.47332,10.878,0,0,0,0,NEGATIVE
10991568,6412,1.166,298.36179,48.4967,12.447,0,0,0,0,NEGATIVE
10991579,5780,1.0,298.3667,48.48394,9.786,0,0,0,0,NEGATIVE
10991588,5196,0.681,298.37006,48.487701,13.672,0,0,0,0,NEGATIVE
10991623,5958,0.92,298.38589,48.488522,13.042,0,0,0,0,NEGATIVE
10991642,5118,0.766,298.3927,48.403851,11.812,0,0,0,0,NEGATIVE
10991658,5701,0.613,298.3974,48.454861,14.263,0,0,0,0,NEGATIVE
10991673,4913,11.387,298.40497,48.461922,8.918,0,0,0,0,NEGATIVE
10991711,5965,0.813,298.42026,48.487411,14.057,0,0,0,0,NEGATIVE
10991759,5335,3.759,298.44006,48.4412,11.327,0,0,0,0,NEGATIVE
10991769,8630,2.16,298.44287,48.412769,10.652,0,0,0,0,NEGATIVE
10991774,4541,0.609,298.44366,48.482052,11.782,0,0,0,0,NEGATIVE
10991789,5502,0.829,298.44998,48.475842,13.609,0,0,0,0,NEGATIVE
10991798,4895,9.964,298.4527,48.459358,10.578,0,0,0,0,NEGATIVE
10991803,6166,1.23,298.45438,48.414982,12.706,0,0,0,0,NEGATIVE
10991816,5993,1.011,298.45929,48.411839,12.892,0,0,0,0,NEGATIVE
10991819,5225,0.725,298.4606,48.48716,13.882,0,0,0,0,NEGATIVE
10991861,5805,0.872,298.47604,48.431278,11.711,0,0,0,0,NEGATIVE
10991867,4822,0.677,298.47708,48.470428,11.579,0,0,0,0,NEGATIVE
10991872,6300,1.075,298.47961,48.40242,13.307,0,0,0,0,NEGATIVE
10991875,6170,1.001,298.48181,48.428989,11.832,0,0,0,0,NEGATIVE
10991892,5780,1.0,298.48785,48.410664,9.294,0,0,0,0,NEGATIVE
10991897,5368,0.784,298.4903,48.407341,13.796,0,0,0,0,NEGATIVE
10991905,5683,1.077,298.49353,48.425411,12.73,0,0,0,0,NEGATIVE
10991913,5358,0.809,298.49622,48.439411,13.293,0,0,0,0,NEGATIVE
10991923,5451,0.879,298.50082,48.465881,14.078,0,0,0,0,NEGATIVE
10991953,5911,0.973,298.51086,48.463112,13.981,0,0,0,0,NEGATIVE
10991966,5802,1.624,298.51657,48.427212,12.141,0,0,0,0,NEGATIVE
10991989,5144,14.089,298.52713,48.418591,8.189,0,0,0,0,NEGATIVE
10992011,4993,0.725,298.53549,48.419479,12.583,0,0,0,0,NEGATIVE
10992047,6262,1.16,298.55389,48.441391,12.552,0,0,0,0,NEGATIVE
10992120,5573,0.812,298.5784,48.44273,13.751,0,0,0,0,NEGATIVE
10992126,4781,39.333,298.58154,48.451618,8.224,0,0,0,0,NEGATIVE
10992131,6019,1.185,298.5834,48.407501,11.405,0,0,0,0,NEGATIVE
10992134,6473,1.385,298.5856,48.40638,11.338,0,0,0,0,NEGATIVE
10992167,4977,8.216,298.59866,48.403069,11.397,0,0,0,0,NEGATIVE
11032452,6290,1.057,293.17859,48.526192,13.008,0,0,0,0,NEGATIVE
11032457,6057,0.955,293.18069,48.596741,12.251,0,0,0,0,NEGATIVE
11032463,5121,4.283,293.18463,48.585732,11.299,0,0,0,0,NEGATIVE
11032475,6302,1.058,293.19092,48.53368,13.326,0,0,0,0,NEGATIVE
11032501,5209,3.609,293.20306,48.573132,11.48,0,0,0,0,NEGATIVE
11032531,5780,1.0,293.21887,48.570045,9.248,0,0,0,0,NEGATIVE
11032538,6477,1.717,293.22327,48.516998,11.551,0,0,0,0,NEGATIVE
